colonne,min_fin_fenetre,id_joueur,date_match,moment,mean,std,skewness,kurtosis,RMS,IQR,Q10,Q25,median,Q75,Q90,prop_sup_seuil
NormeGradAcc,20,joueur_52,match_20220821,MT2,0.0504002,0.0540281,1.99416,4.64581,0.0738865,0.165161,0.00696761,0.0138161,0.0296605,0.069829,0.122379,0.10791316526610645
NormeGradGyro,20,joueur_52,match_20220821,MT2,3.22751,2.95786,1.95595,4.82707,4.37787,8.96394,0.709742,1.226,2.23141,4.16752,7.31737,
ACC X,25,joueur_52,match_20220821,MT2,-0.0848965,0.340789,0.0404036,11.1402,0.351205,0.975323,-0.40681,-0.244643,-0.0754295,0.0609087,0.249989,
ACC Y,25,joueur_52,match_20220821,MT2,-1.05829,0.896066,-0.151739,0.925641,1.38669,3.11518,-1.86952,-1.44951,-1.25563,-0.402916,0.116435,
ACC Z,25,joueur_52,match_20220821,MT2,-0.593668,0.440053,-0.776108,1.7146,0.738978,1.50446,-1.22255,-0.786193,-0.544655,-0.351271,-0.035004,
GYRO X,25,joueur_52,match_20220821,MT2,-6.04844,34.6452,-0.0124782,5.90585,35.1693,110.693,-42.8863,-19.8966,-4.69014,7.4637,29.1298,
GYRO Y,25,joueur_52,match_20220821,MT2,0.380616,55.2686,0.237343,5.14087,55.2699,177.165,-55.555,-18.3372,0.212962,18.763,52.4887,
GYRO Z,25,joueur_52,match_20220821,MT2,-1.39433,33.4368,-0.0561856,6.81654,33.4659,104.665,-34.2481,-12.4561,-0.402446,10.9598,28.9894,
NormeGradAcc,25,joueur_52,match_20220821,MT2,0.0507336,0.0586051,1.85409,3.60503,0.0775143,0.179716,0.00457325,0.00998301,0.0261145,0.0737302,0.133365,0.12341736694677871
NormeGradGyro,25,joueur_52,match_20220821,MT2,3.25509,3.62986,2.35629,7.43122,4.8756,10.4934,0.452855,0.927124,1.92273,4.18914,7.97814,
ACC X,30,joueur_52,match_20220821,MT2,-0.0656284,0.317472,0.0209511,8.76226,0.324184,0.92534,-0.356426,-0.207372,-0.0755266,0.0629893,0.260559,
ACC Y,30,joueur_52,match_20220821,MT2,-1.10292,0.788011,-0.376919,2.02219,1.35551,2.54068,-1.77034,-1.43695,-1.26679,-0.63073,0.00688935,
ACC Z,30,joueur_52,match_20220821,MT2,-0.604735,0.434894,-0.812889,2.57109,0.744873,1.5203,-1.17507,-0.766217,-0.580164,-0.373463,-0.0477756,
GYRO X,30,joueur_52,match_20220821,MT2,-5.95853,33.4667,0.155482,7.01964,33.993,104.411,-40.3514,-19.401,-4.89025,7.25218,27.3996,
GYRO Y,30,joueur_52,match_20220821,MT2,-0.109704,49.1424,-0.157869,5.83972,49.1426,157.154,-49.6693,-15.9707,0.176542,16.8688,47.248,
GYRO Z,30,joueur_52,match_20220821,MT2,-1.66369,34.2518,-0.642264,11.4697,34.2922,99.2665,-34.5063,-12.0635,-0.524743,10.4084,29.0024,
NormeGradAcc,30,joueur_52,match_20220821,MT2,0.0471631,0.0561855,2.03811,4.64673,0.0733564,0.172691,0.00405687,0.009402,0.0241359,0.0671942,0.121963,0.10522408963585435
NormeGradGyro,30,joueur_52,match_20220821,MT2,3.09118,3.54845,2.59087,10.0608,4.70605,10.2174,0.365383,0.887915,1.84026,3.84419,7.69753,
ACC X,35,joueur_52,match_20220821,MT2,-0.0848643,0.234662,-1.12205,24.8801,0.249536,0.610184,-0.300449,-0.1876,-0.0776026,0.0171856,0.136424,
ACC Y,35,joueur_52,match_20220821,MT2,-1.17233,0.564394,0.25933,3.61257,1.30111,1.80761,-1.57969,-1.40475,-1.31066,-1.09863,-0.232151,
ACC Z,35,joueur_52,match_20220821,MT2,-0.556625,0.293972,-0.483489,4.98013,0.629485,0.947923,-0.805615,-0.700439,-0.5875,-0.452093,-0.114555,
GYRO X,35,joueur_52,match_20220821,MT2,-5.68295,22.4423,-0.488859,8.85507,23.1506,67.226,-28.8603,-14.2553,-5.19481,2.8619,17.2414,
GYRO Y,35,joueur_52,match_20220821,MT2,0.37666,35.5144,0.657585,8.34776,35.5164,109.349,-35.2661,-11.4473,0.221716,11.1935,32.8098,
GYRO Z,35,joueur_52,match_20220821,MT2,-1.11917,21.5369,0.602091,20.3613,21.5659,60.4252,-23.3764,-9.00097,-0.696432,6.64024,19.0431,
NormeGradAcc,35,joueur_52,match_20220821,MT2,0.0311661,0.0406029,2.62805,9.25758,0.0511851,0.0997937,0.00227683,0.00619146,0.0143549,0.0406157,0.0821012,0.03687675070028011
NormeGradGyro,35,joueur_52,match_20220821,MT2,1.86545,2.34937,3.85839,22.8492,2.9999,5.86497,0.181062,0.549319,1.22221,2.24164,3.95072,
ACC X,40,joueur_52,match_20220821,MT2,-0.0699889,0.347507,0.157534,6.38506,0.354485,1.07634,-0.415047,-0.229466,-0.0605283,0.0807584,0.281473,
ACC Y,40,joueur_52,match_20220821,MT2,-1.09662,0.945849,-0.195899,0.526955,1.44818,3.30296,-2.16737,-1.54259,-1.22634,-0.448581,0.154933,
ACC Z,40,joueur_52,match_20220821,MT2,-0.578092,0.440458,-0.545898,3.17095,0.72677,1.44405,-1.16321,-0.798624,-0.539476,-0.306248,-0.0207206,
GYRO X,40,joueur_52,match_20220821,MT2,-6.26808,36.8126,0.244365,8.38045,37.3425,114.753,-45.496,-23.3185,-4.56265,10.0394,31.8636,
GYRO Y,40,joueur_52,match_20220821,MT2,0.828018,60.6742,0.380581,2.90176,60.6799,209.923,-67.5645,-26.06,-0.33448,23.2201,71.4691,
GYRO Z,40,joueur_52,match_20220821,MT2,-0.741187,37.3395,0.366075,3.97206,37.3468,121.484,-41.1618,-18.3808,-0.559657,15.7509,38.68,
NormeGradAcc,40,joueur_52,match_20220821,MT2,0.0610415,0.0603356,1.52899,2.10524,0.085828,0.18836,0.0083547,0.0167893,0.0374553,0.0859085,0.152323,0.16093837535014005
NormeGradGyro,40,joueur_52,match_20220821,MT2,3.98819,3.76933,2.36541,10.4282,5.48758,11.015,0.828381,1.46413,2.7029,5.3337,8.96472,
ACC X,45,joueur_52,match_20220821,MT2,-0.094474,0.391757,-0.409181,10.1778,0.402988,1.16133,-0.464306,-0.26303,-0.0927315,0.0772456,0.310677,
ACC Y,45,joueur_52,match_20220821,MT2,-1.1466,0.952064,-0.402081,0.414005,1.49034,3.35879,-2.33452,-1.568,-1.23562,-0.460099,0.0909568,
ACC Z,45,joueur_52,match_20220821,MT2,-0.567907,0.468711,-0.887424,1.9708,0.736348,1.5454,-1.18875,-0.781148,-0.52537,-0.264469,0.00198089,
GYRO X,45,joueur_52,match_20220821,MT2,-5.76449,35.9502,-0.154274,3.2868,36.4094,117.764,-46.496,-23.2246,-4.27533,11.2129,34.3818,
GYRO Y,45,joueur_52,match_20220821,MT2,0.0480358,66.2115,0.113235,3.22372,66.2115,228.654,-77.0217,-28.912,-0.317532,27.3358,77.5983,
GYRO Z,45,joueur_52,match_20220821,MT2,-0.794778,42.3275,0.378361,6.2709,42.3349,138.238,-46.9476,-19.6582,-0.445327,17.3313,44.7339,
NormeGradAcc,45,joueur_52,match_20220821,MT2,0.0668893,0.0649919,1.36824,1.37096,0.0932637,0.203899,0.00788374,0.0175787,0.0422357,0.0963189,0.166513,0.19278711484593838
NormeGradGyro,45,joueur_52,match_20220821,MT2,4.31061,3.81347,1.81421,4.86837,5.75533,11.2307,0.797015,1.58141,3.10138,6.00534,9.39134,
ACC X,50,joueur_52,match_20220821,MT2,-0.118838,0.32806,-0.289346,8.96321,0.348921,0.918088,-0.421425,-0.270623,-0.117997,0.0188562,0.208587,
ACC Y,50,joueur_52,match_20220821,MT2,-1.07241,0.904345,-0.333707,1.00879,1.40282,3.12204,-1.91098,-1.4569,-1.24129,-0.299821,0.0656786,
ACC Z,50,joueur_52,match_20220821,MT2,-0.588361,0.44571,-0.730361,1.09848,0.738123,1.54288,-1.28905,-0.758085,-0.544184,-0.331928,-0.0223956,
GYRO X,50,joueur_52,match_20220821,MT2,-5.65993,33.6544,0.226854,12.4468,34.127,105.285,-40.5568,-19.2026,-4.56175,7.56597,27.9606,
GYRO Y,50,joueur_52,match_20220821,MT2,-0.481799,57.2449,0.409131,5.06377,57.2469,190.582,-58.4083,-21.2784,-0.503784,16.316,54.5941,
GYRO Z,50,joueur_52,match_20220821,MT2,-1.43558,34.5972,-0.0658514,7.86661,34.627,107.296,-34.4236,-15.0811,-0.563143,11.7767,30.6112,
NormeGradAcc,50,joueur_52,match_20220821,MT2,0.0543086,0.061049,1.76875,2.94096,0.0817092,0.191569,0.00603037,0.0120179,0.0286446,0.0765975,0.144715,0.1376610644257703
NormeGradGyro,50,joueur_52,match_20220821,MT2,3.57968,3.91487,2.63227,12.9451,5.30474,11.4389,0.542097,1.14799,2.12467,4.56469,8.8818,
ACC X,55,joueur_52,match_20220821,MT2,-0.134627,0.17454,-0.0229664,-0.164061,0.220428,0.550278,-0.365274,-0.263533,-0.131791,-0.00196088,0.075073,
ACC Y,55,joueur_52,match_20220821,MT2,-1.18041,0.496191,1.5845,2.10041,1.28046,1.7744,-1.63944,-1.43296,-1.31019,-1.17761,-0.279522,
ACC Z,55,joueur_52,match_20220821,MT2,-0.474225,0.244626,-0.766716,4.03613,0.533602,0.764182,-0.701544,-0.602343,-0.482207,-0.362645,-0.147019,
GYRO X,55,joueur_52,match_20220821,MT2,-5.4397,17.812,-0.324571,4.00273,18.6241,56.3497,-28.2082,-14.6413,-3.03291,4.07782,13.3003,
GYRO Y,55,joueur_52,match_20220821,MT2,0.268478,22.3022,0.19673,2.6073,22.3038,71.1374,-24.7856,-11.7327,-0.211084,11.3869,26.4604,
GYRO Z,55,joueur_52,match_20220821,MT2,-1.13281,16.3585,-0.0228855,0.178505,16.3976,53.5947,-23.0287,-12.2356,-0.398318,9.82973,19.6796,
NormeGradAcc,55,joueur_52,match_20220821,MT2,0.0257081,0.0245038,1.50555,1.46241,0.0355154,0.0776315,0.00515359,0.00883123,0.0160563,0.0324131,0.0697949,0.0010224089635854341
NormeGradGyro,55,joueur_52,match_20220821,MT2,1.57734,0.981473,1.5076,4.28004,1.85776,2.98891,0.538738,0.880664,1.38369,2.07231,2.82789,
ACC X,5,joueur_64,match_20220821,MT1,-0.0206221,0.396514,-0.405333,8.37537,0.39705,1.12638,-0.402812,-0.219561,-0.0204741,0.179321,0.373712,
ACC Y,5,joueur_64,match_20220821,MT1,-0.855117,0.733832,-0.399534,0.938895,1.12682,2.66305,-1.86708,-1.10575,-0.875149,-0.506276,0.168983,
ACC Z,5,joueur_64,match_20220821,MT1,-0.486851,0.376249,-1.05142,4.69854,0.615294,1.14895,-0.934881,-0.651456,-0.416583,-0.279385,-0.111036,
GYRO X,5,joueur_64,match_20220821,MT1,14.82,48.4207,0.465031,11.6425,50.6379,131.69,-26.003,-2.37535,14.501,30.8294,54.6962,
GYRO Y,5,joueur_64,match_20220821,MT1,3.9956,92.3324,0.0324799,3.05296,92.4188,296.703,-105.905,-43.5103,2.10524,50.4072,114.313,
GYRO Z,5,joueur_64,match_20220821,MT1,4.21631,63.6107,0.16685,5.93603,63.7503,201.685,-64.1623,-20.4002,3.20564,28.2762,72.1677,
NormeGradAcc,5,joueur_64,match_20220821,MT1,0.0536651,0.0572487,1.58935,3.21424,0.0784688,0.165649,0.00425592,0.0104704,0.0303148,0.0826905,0.140374,0.19082633053221287
NormeGradGyro,5,joueur_64,match_20220821,MT1,6.02234,6.9453,3.03495,14.8379,9.1927,18.0668,0.753587,1.55464,3.69773,8.10161,13.5992,
ACC X,10,joueur_64,match_20220821,MT1,-0.0570493,0.442699,-0.549736,2.89484,0.446359,1.41433,-0.560243,-0.287551,-0.0405068,0.209531,0.43348,
ACC Y,10,joueur_64,match_20220821,MT1,-0.859429,0.890113,-0.393914,-0.448939,1.2373,2.84046,-2.18574,-1.4243,-0.819476,-0.125166,0.286005,
ACC Z,10,joueur_64,match_20220821,MT1,-0.501423,0.403455,-0.744978,1.19526,0.643585,1.25928,-1.03448,-0.741104,-0.434828,-0.215929,-0.0600743,
GYRO X,10,joueur_64,match_20220821,MT1,15.6643,56.4646,0.468096,5.37687,58.5971,174.292,-42.8053,-12.6621,13.4273,41.1081,75.7647,
GYRO Y,10,joueur_64,match_20220821,MT1,3.14517,105.689,-0.044984,0.520881,105.736,337.001,-131.024,-67.2452,3.84205,74.089,134.758,
GYRO Z,10,joueur_64,match_20220821,MT1,4.64646,72.5387,0.0678795,2.31878,72.6874,237.927,-82.9654,-33.389,3.11246,42.5839,95.1091,
NormeGradAcc,10,joueur_64,match_20220821,MT1,0.0754459,0.0559788,0.925706,0.444227,0.0939452,0.169858,0.0149131,0.0291941,0.0614875,0.111326,0.157949,0.2878851540616246
NormeGradGyro,10,joueur_64,match_20220821,MT1,7.99253,6.23587,1.90773,5.77957,10.1374,18.518,1.97721,3.55054,6.49639,10.5372,15.6068,
ACC X,15,joueur_64,match_20220821,MT1,-0.0501923,0.384902,-0.539917,11.1176,0.388161,1.07071,-0.395531,-0.234718,-0.0461409,0.145819,0.33739,
ACC Y,15,joueur_64,match_20220821,MT1,-0.837465,0.683105,-0.267814,1.23513,1.08073,2.51324,-1.7217,-1.09113,-0.851109,-0.579702,0.13723,
ACC Z,15,joueur_64,match_20220821,MT1,-0.492657,0.379203,-1.40485,6.08059,0.621696,1.18036,-0.93592,-0.628394,-0.432621,-0.296666,-0.10964,
GYRO X,15,joueur_64,match_20220821,MT1,13.5976,47.814,0.229715,6.62388,49.7099,144.464,-33.0791,-6.83118,13.1151,33.7283,58.7895,
GYRO Y,15,joueur_64,match_20220821,MT1,7.29731,86.4354,0.062253,4.4422,86.7429,280.168,-90.2847,-37.1625,4.94667,47.4869,110.325,
GYRO Z,15,joueur_64,match_20220821,MT1,6.23136,60.8061,-0.0348057,8.03802,61.1245,196.611,-50.824,-18.2725,4.03158,27.8928,69.122,
NormeGradAcc,15,joueur_64,match_20220821,MT1,0.0495536,0.0531152,1.5619,2.34348,0.0726415,0.156851,0.00600056,0.0113189,0.0248668,0.0738425,0.132338,0.1684873949579832
NormeGradGyro,15,joueur_64,match_20220821,MT1,5.51953,6.12381,3.06192,15.3682,8.24416,16.3239,1.0058,1.73713,3.33474,7.17678,12.3006,
ACC X,20,joueur_64,match_20220821,MT1,-0.0411628,0.297169,-0.472038,2.61262,0.300007,0.916364,-0.378772,-0.217297,-0.0382548,0.155076,0.306867,
ACC Y,20,joueur_64,match_20220821,MT1,-0.881029,0.695571,-0.330984,0.518454,1.12251,2.56389,-1.87741,-1.15934,-0.861792,-0.576653,0.128179,
ACC Z,20,joueur_64,match_20220821,MT1,-0.462069,0.305439,-1.20332,3.8659,0.553896,0.969842,-0.856436,-0.60762,-0.416427,-0.269888,-0.123127,
GYRO X,20,joueur_64,match_20220821,MT1,14.3478,32.7744,0.500624,3.8107,35.7774,100.458,-21.7466,-4.96974,13.4143,31.6763,51.0598,
GYRO Y,20,joueur_64,match_20220821,MT1,5.26918,79.9228,0.127339,0.720645,80.0963,270.554,-97.1452,-40.2737,3.98012,49.7592,107.425,
GYRO Z,20,joueur_64,match_20220821,MT1,5.34599,48.3909,0.476325,3.29506,48.6853,165.178,-49.0549,-19.4367,3.39604,27.5268,61.4937,
NormeGradAcc,20,joueur_64,match_20220821,MT1,0.0480205,0.0462386,1.33863,1.23997,0.0666631,0.142638,0.00702323,0.0133252,0.0284848,0.0713691,0.119977,0.1454341736694678
NormeGradGyro,20,joueur_64,match_20220821,MT1,4.51132,3.53003,1.6785,5.11017,5.72827,10.432,1.11773,1.86906,3.47838,6.34491,9.30527,
ACC X,25,joueur_64,match_20220821,MT1,-0.0874062,0.334592,0.114608,11.2409,0.34582,0.893552,-0.392182,-0.24427,-0.108116,0.079865,0.250488,
ACC Y,25,joueur_64,match_20220821,MT1,-0.850418,0.536491,0.0736468,3.08215,1.0055,2.0794,-1.3173,-0.98883,-0.88974,-0.754362,-0.129985,
ACC Z,25,joueur_64,match_20220821,MT1,-0.450157,0.322297,-1.61623,7.75162,0.55364,0.933086,-0.812846,-0.550326,-0.395185,-0.289823,-0.162884,
GYRO X,25,joueur_64,match_20220821,MT1,13.286,41.3163,0.131467,22.2394,43.4,96.4165,-17.9214,-0.772544,13.2441,26.6212,43.5103,
GYRO Y,25,joueur_64,match_20220821,MT1,2.93224,73.6073,-0.219313,5.90833,73.6657,229.925,-79.6671,-28.9679,3.29564,36.727,81.3564,
GYRO Z,25,joueur_64,match_20220821,MT1,3.41068,52.8083,-0.786815,13.3909,52.9183,149.404,-40.0204,-13.6368,3.26263,22.489,49.0821,
NormeGradAcc,25,joueur_64,match_20220821,MT1,0.0327478,0.0464965,2.34319,6.33202,0.0568713,0.134616,0.00261395,0.00501403,0.0117483,0.0417764,0.0964728,0.09183473389355742
NormeGradGyro,25,joueur_64,match_20220821,MT1,3.96917,5.96227,4.44812,27.4755,7.16261,12.7286,0.546951,0.988784,1.95602,4.53199,9.15575,
ACC X,30,joueur_64,match_20220821,MT1,-0.0564076,0.382275,-0.609949,6.83454,0.386414,1.09389,-0.456771,-0.263771,-0.0469697,0.16864,0.344046,
ACC Y,30,joueur_64,match_20220821,MT1,-0.854919,0.736265,-0.207689,-0.039152,1.12826,2.53478,-1.92868,-1.23211,-0.843173,-0.427055,0.195338,
ACC Z,30,joueur_64,match_20220821,MT1,-0.494964,0.365193,-0.878289,2.85717,0.615106,1.12269,-0.944325,-0.684589,-0.445163,-0.254868,-0.100903,
GYRO X,30,joueur_64,match_20220821,MT1,13.8496,44.7714,0.198328,8.7669,46.8646,130.432,-31.1373,-5.94601,13.3964,33.256,56.8818,
GYRO Y,30,joueur_64,match_20220821,MT1,1.01534,88.368,-0.0148421,1.72996,88.3738,284.948,-106.764,-50.9811,-0.276914,51.3243,113.674,
GYRO Z,30,joueur_64,match_20220821,MT1,3.59179,64.2888,0.194426,3.00368,64.389,209.18,-68.5309,-27.2304,0.218665,31.6207,83.4307,
NormeGradAcc,30,joueur_64,match_20220821,MT1,0.0576113,0.049921,1.2692,1.97795,0.076231,0.147462,0.00873051,0.0169023,0.042611,0.0852711,0.130665,0.18068627450980393
NormeGradGyro,30,joueur_64,match_20220821,MT1,5.64028,5.24947,2.81291,13.6317,7.70517,14.3987,1.24128,2.1621,4.20739,7.37821,11.2458,
ACC X,35,joueur_64,match_20220821,MT1,0.0078007,0.345747,0.0637954,7.99127,0.345835,0.945158,-0.339177,-0.188574,0.00588835,0.194692,0.36693,
ACC Y,35,joueur_64,match_20220821,MT1,-0.862278,0.695429,-0.199807,0.225634,1.10777,2.47571,-1.8497,-1.17688,-0.865436,-0.525088,0.158647,
ACC Z,35,joueur_64,match_20220821,MT1,-0.479486,0.357472,-1.10607,4.35402,0.598074,1.07267,-0.920586,-0.651961,-0.423744,-0.261625,-0.107576,
GYRO X,35,joueur_64,match_20220821,MT1,13.6495,41.039,-0.069205,12.5263,43.2494,109.823,-23.524,-3.98847,13.2661,31.1885,52.5378,
GYRO Y,35,joueur_64,match_20220821,MT1,2.81253,85.6928,-0.319785,7.10272,85.739,276.873,-101.808,-44.4424,1.33267,49.0715,109.786,
GYRO Z,35,joueur_64,match_20220821,MT1,3.67541,59.6283,0.0695292,4.22844,59.7415,196.289,-64.4945,-23.0565,2.28558,30.8706,72.2875,
NormeGradAcc,35,joueur_64,match_20220821,MT1,0.0509517,0.0472992,1.38435,2.03381,0.0695219,0.140333,0.00741086,0.0142362,0.0328532,0.0763512,0.120879,0.151890756302521
NormeGradGyro,35,joueur_64,match_20220821,MT1,5.04024,5.17389,4.13162,31.7773,7.2231,12.3455,1.11485,1.92121,3.6008,6.5883,9.89856,
ACC X,40,joueur_64,match_20220821,MT1,-0.0607365,0.351718,-0.38302,6.03645,0.356924,1.02914,-0.405789,-0.250039,-0.0622136,0.129546,0.329578,
ACC Y,40,joueur_64,match_20220821,MT1,-0.849707,0.661227,-0.220942,0.809234,1.07667,2.46246,-1.73729,-1.05732,-0.879832,-0.601447,0.121687,
ACC Z,40,joueur_64,match_20220821,MT1,-0.470342,0.349657,-1.23455,4.43386,0.586073,1.10589,-0.915311,-0.599432,-0.403848,-0.285025,-0.125224,
GYRO X,40,joueur_64,match_20220821,MT1,13.2089,41.3487,0.141953,6.33353,43.4072,124.08,-26.7528,-4.48454,13.3554,30.5469,52.4325,
GYRO Y,40,joueur_64,match_20220821,MT1,4.64803,83.9911,0.269642,2.44969,84.1196,275.215,-96.7921,-39.0794,3.14193,45.8995,107.752,
GYRO Z,40,joueur_64,match_20220821,MT1,4.91996,55.8974,0.025727,3.34213,56.1135,191.64,-53.3957,-17.5162,3.35768,27.1511,66.652,
NormeGradAcc,40,joueur_64,match_20220821,MT1,0.045183,0.0495511,1.464,1.88683,0.0670582,0.146748,0.00382401,0.00784379,0.0229,0.0715038,0.12078,0.145
NormeGradGyro,40,joueur_64,match_20220821,MT1,4.71015,5.04376,2.78549,13.8263,6.90109,13.5098,0.735652,1.32647,2.92795,6.58005,10.6206,
ACC X,45,joueur_64,match_20220821,MT1,-0.0992118,0.334617,-0.325016,3.15507,0.349016,1.05469,-0.463853,-0.272869,-0.095745,0.0924841,0.274388,
ACC Y,45,joueur_64,match_20220821,MT1,-0.878148,0.716062,-0.238232,0.307601,1.13309,2.57664,-1.90248,-1.16756,-0.883913,-0.535036,0.16029,
ACC Z,45,joueur_64,match_20220821,MT1,-0.441412,0.333289,-1.02955,3.30033,0.553106,1.04707,-0.868116,-0.594293,-0.382397,-0.238821,-0.0978226,
GYRO X,45,joueur_64,match_20220821,MT1,13.3363,44.49,1.00644,11.5991,46.4458,131.063,-31.4706,-6.59485,12.7828,32.0229,56.0319,
GYRO Y,45,joueur_64,match_20220821,MT1,3.97454,81.0357,0.0459925,1.04503,81.1331,276.08,-98.4375,-40.048,3.94792,47.9102,106.261,
GYRO Z,45,joueur_64,match_20220821,MT1,3.91487,53.524,0.0425487,1.59404,53.667,189.164,-59.0163,-20.6685,2.73738,28.0406,69.8184,
NormeGradAcc,45,joueur_64,match_20220821,MT1,0.0522062,0.049709,1.19451,0.873381,0.0720865,0.148853,0.00605759,0.0125128,0.0324042,0.0808582,0.128404,0.17015406162464985
NormeGradGyro,45,joueur_64,match_20220821,MT1,5.10376,4.59713,2.18881,8.3388,6.86891,12.8979,0.991775,1.8219,3.71996,7.13098,10.7452,
ACC X,5,joueur_64,match_20220821,MT2,-0.139689,0.408739,-0.225118,5.281,0.431949,1.28532,-0.581905,-0.305348,-0.126408,0.0691606,0.263334,
ACC Y,5,joueur_64,match_20220821,MT2,-0.871452,0.766307,-0.266715,0.136615,1.16045,2.68486,-1.99815,-1.20742,-0.886121,-0.420818,0.203873,
ACC Z,5,joueur_64,match_20220821,MT2,-0.455239,0.3554,-1.24037,4.18068,0.577539,1.08315,-0.90452,-0.611438,-0.390235,-0.245689,-0.0970164,
GYRO X,5,joueur_64,match_20220821,MT2,13.9347,54.1042,-0.105582,11.8891,55.8698,151.586,-34.7179,-7.01139,13.9671,33.4118,62.5166,
GYRO Y,5,joueur_64,match_20220821,MT2,1.62712,93.7621,0.0944633,2.33563,93.7762,306.985,-112.757,-48.2664,2.31118,48.6152,113.743,
GYRO Z,5,joueur_64,match_20220821,MT2,3.34421,66.6633,0.065423,4.90105,66.7471,215.618,-68.4804,-22.2423,2.32829,28.0156,78.5462,
NormeGradAcc,5,joueur_64,match_20220821,MT2,0.0584293,0.0557395,1.24558,1.29943,0.0807519,0.165544,0.00558576,0.0145291,0.0380152,0.0910308,0.143288,0.2104481792717087
NormeGradGyro,5,joueur_64,match_20220821,MT2,6.44925,6.882,2.6982,10.6945,9.43158,18.865,0.91572,1.90509,4.39873,8.59245,13.7288,
ACC X,10,joueur_64,match_20220821,MT2,-0.176982,0.341571,-0.558192,16.4672,0.384699,0.995789,-0.483553,-0.308259,-0.176722,-0.0107318,0.14634,
ACC Y,10,joueur_64,match_20220821,MT2,-0.858923,0.624153,-0.1422,2.26945,1.06175,2.39385,-1.57024,-1.06891,-0.88095,-0.6714,0.0330082,
ACC Z,10,joueur_64,match_20220821,MT2,-0.447092,0.308251,-1.71418,7.39072,0.543056,0.945772,-0.822865,-0.559406,-0.382286,-0.278523,-0.169563,
GYRO X,10,joueur_64,match_20220821,MT2,14.0075,41.4415,-0.200523,15.8758,43.7449,119.046,-24.7312,-1.43277,14.5034,29.2333,52.2679,
GYRO Y,10,joueur_64,match_20220821,MT2,3.08747,78.2617,-0.278601,4.69096,78.3226,252.703,-84.1641,-32.2882,2.98298,40.1955,91.6817,
GYRO Z,10,joueur_64,match_20220821,MT2,3.71287,50.7144,-0.31292,8.63224,50.8502,159.257,-44.1891,-16.2346,3.38199,23.1235,51.9113,
NormeGradAcc,10,joueur_64,match_20220821,MT2,0.040942,0.050283,2.21753,8.93842,0.0648431,0.148874,0.00377368,0.00824152,0.018002,0.057231,0.117649,0.12862745098039216
NormeGradGyro,10,joueur_64,match_20220821,MT2,4.66019,5.42838,3.04438,14.0891,7.15435,14.0882,0.695325,1.32558,2.73817,6.06084,10.8111,
ACC X,15,joueur_64,match_20220821,MT2,-0.165612,0.40151,-0.374451,5.71521,0.434324,1.24723,-0.585247,-0.32968,-0.159441,0.0305805,0.245183,
ACC Y,15,joueur_64,match_20220821,MT2,-0.847416,0.764696,-0.169981,0.153339,1.14144,2.68634,-1.94317,-1.19027,-0.863631,-0.429794,0.239807,
ACC Z,15,joueur_64,match_20220821,MT2,-0.469321,0.374819,-1.16703,4.15309,0.600626,1.13705,-0.92809,-0.644082,-0.404946,-0.238513,-0.0867817,
GYRO X,15,joueur_64,match_20220821,MT2,14.0105,53.8976,0.0625513,10.9523,55.6889,146.881,-33.3222,-6.39546,14.1184,34.0372,61.0518,
GYRO Y,15,joueur_64,match_20220821,MT2,3.82211,92.5001,-0.0887485,2.21453,92.579,299.389,-107.896,-44.6163,4.556,52.5889,115.122,
GYRO Z,15,joueur_64,match_20220821,MT2,5.88615,65.9296,0.510423,5.45651,66.1919,207.614,-65.8623,-21.9537,2.92086,31.885,78.6646,
NormeGradAcc,15,joueur_64,match_20220821,MT2,0.0582465,0.0541145,1.40288,2.26701,0.079505,0.158627,0.00834395,0.0161764,0.0388068,0.0879087,0.138733,0.19647058823529412
NormeGradGyro,15,joueur_64,match_20220821,MT2,6.52579,6.81788,2.87583,12.2166,9.43766,18.4204,1.17979,2.20874,4.50209,8.33424,13.7913,
ACC X,20,joueur_64,match_20220821,MT2,-0.18472,0.304362,-0.83037,5.46932,0.35603,0.912779,-0.471904,-0.330725,-0.183742,-0.0140798,0.136047,
ACC Y,20,joueur_64,match_20220821,MT2,-0.870633,0.610209,-0.237962,1.69917,1.06318,2.4189,-1.58458,-1.02863,-0.893164,-0.718137,0.00907194,
ACC Z,20,joueur_64,match_20220821,MT2,-0.41566,0.272202,-1.18229,3.73886,0.496858,0.875843,-0.788681,-0.508332,-0.366525,-0.265035,-0.156106,
GYRO X,20,joueur_64,match_20220821,MT2,14.108,37.1471,0.524712,12.5052,39.7359,105.486,-19.5667,-1.04219,13.3845,28.4248,48.1637,
